Operation,Elements,BatchSize,TotalElements,TotalTime,TimePerRecord,TimePerBatch,TimePerTable,Function
UPDATE,50000,0,1,0.00610065,0.00610065,0.00610065,0.00610065,UPDATE one message
UPDATE,50000,0,66853,0.78263855,0.00001171,0.19565964,0.19565964,All
DELETE,100000,0,99898,1.43288589,0.00001434,1.43288589,1.43288589,DELETE many in batch
DELETE,100000,0,99898,1.43288589,0.00001434,1.43288589,1.43288589,All
INSERT,50000,50000,400000,8.64514041,0.00002161,1.23502006,1.23502006,All
SELECT,50000,0,31644,0.33511996,0.00001059,0.33511996,0.33511996,SELECT group reservation per device
SELECT,50000,0,31644,0.25990319,0.00000821,0.25990319,0.25990319,SELECT count average reservation time per device
SELECT,50000,0,15380,0.16839576,0.00001095,0.16839576,0.16839576,SELECT count number of admins
SELECT,50000,0,0,0.00108767,0.00000000,0.00108767,0.00108767,SELECT find problem by id
SELECT,50000,0,0,0.00108385,0.00000000,0.00108385,0.00108385,SELECT find dormitory messages
SELECT,50000,0,1,0.01303720,0.01303720,0.01303720,0.01303720,SELECT find reservations earlier then concrete data
SELECT,50000,0,50000,0.21150875,0.00000423,0.21150875,0.21150875,SELECT find users
SELECT,50000,0,50000,0.01803279,0.00000036,0.01803279,0.01803279,SELECT count problems by status
SELECT,50000,0,27003,0.27231550,0.00001008,0.27231550,0.27231550,SELECT group messages per dormitory
SELECT,50000,0,205672,1.28048468,0.00000623,0.14227608,0.14227608,All
UPDATE,50000,0,16688,0.39524055,0.00002368,0.39524055,0.39524055,UPDATE password and other fields when user is admin
UPDATE,50000,0,50000,1.17230248,0.00002345,1.17230248,1.17230248,UPDATE reservation time
UPDATE,50000,0,0,0.03441691,0.00000000,0.03441691,0.03441691,UPDATE status when problem is older than
UPDATE,50000,0,1,0.00711441,0.00711441,0.00711441,0.00711441,UPDATE one message
UPDATE,50000,0,66689,1.60907435,0.00002413,0.40226859,0.40226859,All
DELETE,100000,0,99898,1.34728813,0.00001349,1.34728813,1.34728813,DELETE many in batch
DELETE,100000,0,99898,1.34728813,0.00001349,1.34728813,1.34728813,All
INSERT,100000,100000,800000,15.32862568,0.00001916,2.18980367,2.18980367,All
SELECT,100000,0,63218,1.39645410,0.00002209,1.39645410,1.39645410,SELECT group reservation per device
SELECT,100000,0,63218,1.03333831,0.00001635,1.03333831,1.03333831,SELECT count average reservation time per device
SELECT,100000,0,30806,0.37911057,0.00001231,0.37911057,0.37911057,SELECT count number of admins
SELECT,100000,0,0,0.00117612,0.00000000,0.00117612,0.00117612,SELECT find problem by id
SELECT,100000,0,0,0.00102687,0.00000000,0.00102687,0.00102687,SELECT find dormitory messages
SELECT,100000,0,1,0.05403733,0.05403733,0.05403733,0.05403733,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.40241551,0.00000402,0.40241551,0.40241551,SELECT find users
SELECT,100000,0,100000,0.04299617,0.00000043,0.04299617,0.04299617,SELECT count problems by status
SELECT,100000,0,54010,1.08322072,0.00002006,1.08322072,1.08322072,SELECT group messages per dormitory
SELECT,100000,0,411253,4.39377570,0.00001068,0.48819730,0.48819730,All
UPDATE,100000,0,33455,0.89638019,0.00002679,0.89638019,0.89638019,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.80526257,0.00000805,0.80526257,0.80526257,UPDATE reservation time
UPDATE,100000,0,0,0.31353784,0.00000000,0.31353784,0.31353784,UPDATE status when problem is older than
UPDATE,100000,0,1,0.00599575,0.00599575,0.00599575,0.00599575,UPDATE one message
UPDATE,100000,0,133456,2.02117634,0.00001514,0.50529408,0.50529408,All
DELETE,200000,0,199798,2.55127287,0.00001277,2.55127287,2.55127287,DELETE many in batch
DELETE,200000,0,199798,2.55127287,0.00001277,2.55127287,2.55127287,All
INSERT,100000,100000,800000,16.44239306,0.00002055,2.34891329,2.34891329,All
SELECT,100000,0,63259,1.49856257,0.00002369,1.49856257,1.49856257,SELECT group reservation per device
SELECT,100000,0,63259,1.03305554,0.00001633,1.03305554,1.03305554,SELECT count average reservation time per device
SELECT,100000,0,30723,0.49044108,0.00001596,0.49044108,0.49044108,SELECT count number of admins
SELECT,100000,0,0,0.00212932,0.00000000,0.00212932,0.00212932,SELECT find problem by id
SELECT,100000,0,0,0.00100183,0.00000000,0.00100183,0.00100183,SELECT find dormitory messages
SELECT,100000,0,1,0.05016494,0.05016494,0.05016494,0.05016494,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.41262913,0.00000413,0.41262913,0.41262913,SELECT find users
SELECT,100000,0,100000,0.04420543,0.00000044,0.04420543,0.04420543,SELECT count problems by status
SELECT,100000,0,54103,1.14712095,0.00002120,1.14712095,1.14712095,SELECT group messages per dormitory
SELECT,100000,0,411345,4.67931080,0.00001138,0.51992342,0.51992342,All
UPDATE,100000,0,33428,0.79126287,0.00002367,0.79126287,0.79126287,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.65899062,0.00000659,0.65899062,0.65899062,UPDATE reservation time
UPDATE,100000,0,0,0.32708526,0.00000000,0.32708526,0.32708526,UPDATE status when problem is older than
UPDATE,100000,0,1,0.00515985,0.00515985,0.00515985,0.00515985,UPDATE one message
UPDATE,100000,0,133429,1.78249860,0.00001336,0.44562465,0.44562465,All
DELETE,200000,0,199798,2.58501697,0.00001294,2.58501697,2.58501697,DELETE many in batch
DELETE,200000,0,199798,2.58501697,0.00001294,2.58501697,2.58501697,All
INSERT,100000,100000,800000,15.38009715,0.00001923,2.19715674,2.19715674,All
SELECT,100000,0,63299,1.54749966,0.00002445,1.54749966,1.54749966,SELECT group reservation per device
SELECT,100000,0,63299,1.02064276,0.00001612,1.02064276,1.02064276,SELECT count average reservation time per device
SELECT,100000,0,30976,0.45415354,0.00001466,0.45415354,0.45415354,SELECT count number of admins
SELECT,100000,0,0,0.00098419,0.00000000,0.00098419,0.00098419,SELECT find problem by id
SELECT,100000,0,0,0.00000000,0.00000000,0.00000000,0.00000000,SELECT find dormitory messages
SELECT,100000,0,1,0.04560304,0.04560304,0.04560304,0.04560304,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.40611911,0.00000406,0.40611911,0.40611911,SELECT find users
SELECT,100000,0,100000,0.04343438,0.00000043,0.04343438,0.04343438,SELECT count problems by status
SELECT,100000,0,54092,1.05252719,0.00001946,1.05252719,1.05252719,SELECT group messages per dormitory
SELECT,100000,0,411667,4.57096386,0.00001110,0.50788487,0.50788487,All
UPDATE,100000,0,33562,0.67341685,0.00002006,0.67341685,0.67341685,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.66396570,0.00000664,0.66396570,0.66396570,UPDATE reservation time
UPDATE,100000,0,0,0.08443236,0.00000000,0.08443236,0.08443236,UPDATE status when problem is older than
UPDATE,100000,0,1,0.00728345,0.00728345,0.00728345,0.00728345,UPDATE one message
UPDATE,100000,0,133563,1.42909837,0.00001070,0.35727459,0.35727459,All
DELETE,200000,0,199798,2.57777429,0.00001290,2.57777429,2.57777429,DELETE many in batch
DELETE,200000,0,199798,2.57777429,0.00001290,2.57777429,2.57777429,All
INSERT,100000,100000,800000,15.20804143,0.00001901,2.17257735,2.17257735,All
SELECT,100000,0,63232,1.45539761,0.00002302,1.45539761,1.45539761,SELECT group reservation per device
SELECT,100000,0,63232,1.05293894,0.00001665,1.05293894,1.05293894,SELECT count average reservation time per device
SELECT,100000,0,30756,0.44031262,0.00001432,0.44031262,0.44031262,SELECT count number of admins
SELECT,100000,0,0,0.00100231,0.00000000,0.00100231,0.00100231,SELECT find problem by id
SELECT,100000,0,0,0.00000000,0.00000000,0.00000000,0.00000000,SELECT find dormitory messages
SELECT,100000,0,1,0.05187273,0.05187273,0.05187273,0.05187273,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.42509508,0.00000425,0.42509508,0.42509508,SELECT find users
SELECT,100000,0,100000,0.04429531,0.00000044,0.04429531,0.04429531,SELECT count problems by status
SELECT,100000,0,54182,1.17418003,0.00002167,1.17418003,1.17418003,SELECT group messages per dormitory
SELECT,100000,0,411403,4.64509463,0.00001129,0.51612163,0.51612163,All
UPDATE,100000,0,33349,0.71611452,0.00002147,0.71611452,0.71611452,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.66357064,0.00000664,0.66357064,0.66357064,UPDATE reservation time
UPDATE,100000,0,0,0.08261776,0.00000000,0.08261776,0.08261776,UPDATE status when problem is older than
UPDATE,100000,0,1,0.01400161,0.01400161,0.01400161,0.01400161,UPDATE one message
UPDATE,100000,0,133350,1.47630453,0.00001107,0.36907613,0.36907613,All
DELETE,200000,0,199798,2.48894787,0.00001246,2.48894787,2.48894787,DELETE many in batch
DELETE,200000,0,199798,2.48894787,0.00001246,2.48894787,2.48894787,All
INSERT,100000,100000,800000,15.79236531,0.00001974,2.25605219,2.25605219,All
SELECT,100000,0,63047,1.41082144,0.00002238,1.41082144,1.41082144,SELECT group reservation per device
SELECT,100000,0,63047,1.02231312,0.00001622,1.02231312,1.02231312,SELECT count average reservation time per device
SELECT,100000,0,30942,0.39784098,0.00001286,0.39784098,0.39784098,SELECT count number of admins
SELECT,100000,0,0,0.00096178,0.00000000,0.00096178,0.00096178,SELECT find problem by id
SELECT,100000,0,0,0.00099826,0.00000000,0.00099826,0.00099826,SELECT find dormitory messages
SELECT,100000,0,1,0.04018092,0.04018092,0.04018092,0.04018092,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.44395781,0.00000444,0.44395781,0.44395781,SELECT find users
SELECT,100000,0,100000,0.04515719,0.00000045,0.04515719,0.04515719,SELECT count problems by status
SELECT,100000,0,54184,1.06246948,0.00001961,1.06246948,1.06246948,SELECT group messages per dormitory
SELECT,100000,0,411221,4.42470098,0.00001076,0.49163344,0.49163344,All
UPDATE,100000,0,33529,0.70017362,0.00002088,0.70017362,0.70017362,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.67863703,0.00000679,0.67863703,0.67863703,UPDATE reservation time
UPDATE,100000,0,0,0.08119607,0.00000000,0.08119607,0.08119607,UPDATE status when problem is older than
UPDATE,100000,0,1,0.00716543,0.00716543,0.00716543,0.00716543,UPDATE one message
UPDATE,100000,0,133530,1.46717215,0.00001099,0.36679304,0.36679304,All
DELETE,200000,0,199798,2.75238419,0.00001378,2.75238419,2.75238419,DELETE many in batch
DELETE,200000,0,199798,2.75238419,0.00001378,2.75238419,2.75238419,All
INSERT,100000,100000,800000,15.32640457,0.00001916,2.18948637,2.18948637,All
SELECT,100000,0,63168,1.50631857,0.00002385,1.50631857,1.50631857,SELECT group reservation per device
SELECT,100000,0,63168,1.06526446,0.00001686,1.06526446,1.06526446,SELECT count average reservation time per device
SELECT,100000,0,30952,0.54500580,0.00001761,0.54500580,0.54500580,SELECT count number of admins
SELECT,100000,0,0,0.00100589,0.00000000,0.00100589,0.00100589,SELECT find problem by id
SELECT,100000,0,0,0.00100255,0.00000000,0.00100255,0.00100255,SELECT find dormitory messages
SELECT,100000,0,1,0.07505250,0.07505250,0.07505250,0.07505250,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.48713493,0.00000487,0.48713493,0.48713493,SELECT find users
SELECT,100000,0,100000,0.04606962,0.00000046,0.04606962,0.04606962,SELECT count problems by status
SELECT,100000,0,54360,0.95146441,0.00001750,0.95146441,0.95146441,SELECT group messages per dormitory
SELECT,100000,0,411649,4.67831874,0.00001136,0.51981319,0.51981319,All
UPDATE,100000,0,33533,0.79351783,0.00002366,0.79351783,0.79351783,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.73892212,0.00000739,0.73892212,0.73892212,UPDATE reservation time
UPDATE,100000,0,0,0.11878252,0.00000000,0.11878252,0.11878252,UPDATE status when problem is older than
UPDATE,100000,0,1,0.00700212,0.00700212,0.00700212,0.00700212,UPDATE one message
UPDATE,100000,0,133534,1.65822458,0.00001242,0.41455615,0.41455615,All
DELETE,200000,0,199798,2.47990656,0.00001241,2.47990656,2.47990656,DELETE many in batch
DELETE,200000,0,199798,2.47990656,0.00001241,2.47990656,2.47990656,All
INSERT,100000,100000,800000,15.70505929,0.00001963,2.24357990,2.24357990,All
SELECT,100000,0,63153,1.57434344,0.00002493,1.57434344,1.57434344,SELECT group reservation per device
SELECT,100000,0,63153,1.02826166,0.00001628,1.02826166,1.02826166,SELECT count average reservation time per device
SELECT,100000,0,30839,0.41888762,0.00001358,0.41888762,0.41888762,SELECT count number of admins
SELECT,100000,0,0,0.00100255,0.00000000,0.00100255,0.00100255,SELECT find problem by id
SELECT,100000,0,0,0.00000000,0.00000000,0.00000000,0.00000000,SELECT find dormitory messages
SELECT,100000,0,1,0.04398417,0.04398417,0.04398417,0.04398417,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.39310718,0.00000393,0.39310718,0.39310718,SELECT find users
SELECT,100000,0,100000,0.05517006,0.00000055,0.05517006,0.05517006,SELECT count problems by status
SELECT,100000,0,54267,0.88933563,0.00001639,0.88933563,0.88933563,SELECT group messages per dormitory
SELECT,100000,0,411413,4.40409231,0.00001070,0.48934359,0.48934359,All
UPDATE,100000,0,33404,0.71274543,0.00002134,0.71274543,0.71274543,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.69971156,0.00000700,0.69971156,0.69971156,UPDATE reservation time
UPDATE,100000,0,0,0.15945530,0.00000000,0.15945530,0.15945530,UPDATE status when problem is older than
UPDATE,100000,0,1,0.00805593,0.00805593,0.00805593,0.00805593,UPDATE one message
UPDATE,100000,0,133405,1.57996821,0.00001184,0.39499205,0.39499205,All
DELETE,200000,0,199798,2.47090793,0.00001237,2.47090793,2.47090793,DELETE many in batch
DELETE,200000,0,199798,2.47090793,0.00001237,2.47090793,2.47090793,All
INSERT,100000,100000,800000,16.52470660,0.00002066,2.36067237,2.36067237,All
SELECT,100000,0,63234,1.61686182,0.00002557,1.61686182,1.61686182,SELECT group reservation per device
SELECT,100000,0,63234,1.04052997,0.00001646,1.04052997,1.04052997,SELECT count average reservation time per device
SELECT,100000,0,30569,0.44383383,0.00001452,0.44383383,0.44383383,SELECT count number of admins
SELECT,100000,0,0,0.00100088,0.00000000,0.00100088,0.00100088,SELECT find problem by id
SELECT,100000,0,0,0.00099993,0.00000000,0.00099993,0.00099993,SELECT find dormitory messages
SELECT,100000,0,1,0.04476571,0.04476571,0.04476571,0.04476571,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.36931205,0.00000369,0.36931205,0.36931205,SELECT find users
SELECT,100000,0,100000,0.04421973,0.00000044,0.04421973,0.04421973,SELECT count problems by status
SELECT,100000,0,54256,0.82934713,0.00001529,0.82934713,0.82934713,SELECT group messages per dormitory
SELECT,100000,0,411294,4.39087105,0.00001068,0.48787456,0.48787456,All
UPDATE,100000,0,33208,0.71506619,0.00002153,0.71506619,0.71506619,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.68591166,0.00000686,0.68591166,0.68591166,UPDATE reservation time
UPDATE,100000,0,0,0.12512708,0.00000000,0.12512708,0.12512708,UPDATE status when problem is older than
UPDATE,100000,0,1,0.00599813,0.00599813,0.00599813,0.00599813,UPDATE one message
UPDATE,100000,0,133209,1.53210306,0.00001150,0.38302577,0.38302577,All
DELETE,200000,0,199798,2.66259384,0.00001333,2.66259384,2.66259384,DELETE many in batch
DELETE,200000,0,199798,2.66259384,0.00001333,2.66259384,2.66259384,All
INSERT,100000,100000,800000,15.42192316,0.00001928,2.20313188,2.20313188,All
SELECT,100000,0,63241,1.40213609,0.00002217,1.40213609,1.40213609,SELECT group reservation per device
SELECT,100000,0,63241,1.06887054,0.00001690,1.06887054,1.06887054,SELECT count average reservation time per device
SELECT,100000,0,30848,0.38133049,0.00001236,0.38133049,0.38133049,SELECT count number of admins
SELECT,100000,0,0,0.00099707,0.00000000,0.00099707,0.00099707,SELECT find problem by id
SELECT,100000,0,0,0.00099397,0.00000000,0.00099397,0.00099397,SELECT find dormitory messages
SELECT,100000,0,1,0.04909444,0.04909444,0.04909444,0.04909444,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.40553832,0.00000406,0.40553832,0.40553832,SELECT find users
SELECT,100000,0,100000,0.04312086,0.00000043,0.04312086,0.04312086,SELECT count problems by status
SELECT,100000,0,54076,0.97608852,0.00001805,0.97608852,0.97608852,SELECT group messages per dormitory
SELECT,100000,0,411407,4.32817030,0.00001052,0.48090781,0.48090781,All
UPDATE,100000,0,33466,0.68562198,0.00002049,0.68562198,0.68562198,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.68852782,0.00000689,0.68852782,0.68852782,UPDATE reservation time
UPDATE,100000,0,0,0.08427095,0.00000000,0.08427095,0.08427095,UPDATE status when problem is older than
UPDATE,100000,0,1,0.00900126,0.00900126,0.00900126,0.00900126,UPDATE one message
UPDATE,100000,0,133467,1.46742201,0.00001099,0.36685550,0.36685550,All
DELETE,200000,0,199798,2.64345741,0.00001323,2.64345741,2.64345741,DELETE many in batch
DELETE,200000,0,199798,2.64345741,0.00001323,2.64345741,2.64345741,All
INSERT,100000,100000,800000,15.32720423,0.00001916,2.18960060,2.18960060,All
SELECT,100000,0,63162,1.46294355,0.00002316,1.46294355,1.46294355,SELECT group reservation per device
SELECT,100000,0,63162,1.02541447,0.00001623,1.02541447,1.02541447,SELECT count average reservation time per device
SELECT,100000,0,30775,0.37926221,0.00001232,0.37926221,0.37926221,SELECT count number of admins
SELECT,100000,0,0,0.00100017,0.00000000,0.00100017,0.00100017,SELECT find problem by id
SELECT,100000,0,0,0.00100112,0.00000000,0.00100112,0.00100112,SELECT find dormitory messages
SELECT,100000,0,1,0.04504275,0.04504275,0.04504275,0.04504275,SELECT find reservations earlier then concrete data
SELECT,100000,0,100000,0.39014626,0.00000390,0.39014626,0.39014626,SELECT find users
SELECT,100000,0,100000,0.04407096,0.00000044,0.04407096,0.04407096,SELECT count problems by status
SELECT,100000,0,54277,0.86356378,0.00001591,0.86356378,0.86356378,SELECT group messages per dormitory
SELECT,100000,0,411377,4.21244526,0.00001024,0.46804947,0.46804947,All
UPDATE,100000,0,33363,0.67923093,0.00002036,0.67923093,0.67923093,UPDATE password and other fields when user is admin
UPDATE,100000,0,100000,0.66315508,0.00000663,0.66315508,0.66315508,UPDATE reservation time
UPDATE,100000,0,0,0.08099985,0.00000000,0.08099985,0.08099985,UPDATE status when problem is older than
UPDATE,100000,0,1,0.00728345,0.00728345,0.00728345,0.00728345,UPDATE one message
UPDATE,100000,0,133364,1.43066931,0.00001073,0.35766733,0.35766733,All
DELETE,200000,0,199798,2.58730578,0.00001295,2.58730578,2.58730578,DELETE many in batch
DELETE,200000,0,199798,2.58730578,0.00001295,2.58730578,2.58730578,All
